user_id,image_id,file_name,width,height,category,style,rating,season,occasion
user_64,000264,000264.jpg,468,624,skirt,skirt,5,summer,casual
user_64,000264,000264.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_65,000265,000265.jpg,468,703,skirt,skirt,5,summer,casual
user_65,000265,000265.jpg,468,703,short sleeve top,short sleeve top,5,summer,casual
user_66,000266,000266.jpg,468,351,skirt,skirt,5,summer,casual
user_67,000267,000267.jpg,468,833,skirt,skirt,5,summer,casual
user_67,000267,000267.jpg,468,833,long sleeve outwear,long sleeve outwear,5,summer,casual
user_68,000268,000268.jpg,468,624,skirt,skirt,5,summer,casual
user_68,000268,000268.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_69,000269,000269.jpg,468,830,skirt,skirt,5,summer,casual
user_70,000270,000270.jpg,468,624,skirt,skirt,5,summer,casual
user_70,000270,000270.jpg,468,624,short sleeve outwear,short sleeve outwear,5,summer,casual
user_71,000271,000271.jpg,468,832,trousers,trousers,5,summer,casual
user_71,000271,000271.jpg,468,832,short sleeve top,short sleeve top,5,summer,casual
user_72,000272,000272.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_73,000273,000273.jpg,468,624,trousers,trousers,5,summer,casual
user_73,000273,000273.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_74,000274,000274.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_75,000275,000275.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_76,000276,000276.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_77,000277,000277.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_78,000278,000278.jpg,468,831,short sleeve top,short sleeve top,5,summer,casual
user_79,000279,000279.jpg,291,516,short sleeve top,short sleeve top,5,summer,casual
user_80,000280,000280.jpg,468,487,trousers,trousers,5,summer,casual
user_80,000280,000280.jpg,468,487,short sleeve top,short sleeve top,5,summer,casual
user_81,000281,000281.jpg,468,624,skirt,skirt,5,summer,casual
user_81,000281,000281.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_82,000282,000282.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_82,000282,000282.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_83,000283,000283.jpg,468,625,short sleeve top,short sleeve top,5,summer,casual
user_84,000284,000284.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_85,000285,000285.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_86,000286,000286.jpg,346,468,short sleeve top,short sleeve top,5,summer,casual
user_87,000287,000287.jpg,468,631,short sleeve top,short sleeve top,5,summer,casual
user_88,000288,000288.jpg,346,468,short sleeve top,short sleeve top,5,summer,casual
user_89,000289,000289.jpg,468,624,trousers,trousers,5,summer,casual
user_90,000290,000290.jpg,468,468,short sleeve top,short sleeve top,5,summer,casual
user_90,000290,000290.jpg,468,468,trousers,trousers,5,summer,casual
user_91,000291,000291.jpg,360,640,trousers,trousers,5,summer,casual
user_92,000292,000292.jpg,468,624,trousers,trousers,5,summer,casual
user_93,000293,000293.jpg,468,693,short sleeve top,short sleeve top,5,summer,casual
user_93,000293,000293.jpg,468,693,trousers,trousers,5,summer,casual
user_94,000294,000294.jpg,134,218,trousers,trousers,5,summer,casual
user_95,000295,000295.jpg,468,769,trousers,trousers,5,summer,casual
user_95,000295,000295.jpg,468,769,short sleeve top,short sleeve top,5,summer,casual
user_96,000296,000296.jpg,468,624,trousers,trousers,5,summer,casual
user_97,000297,000297.jpg,468,624,vest dress,vest dress,5,summer,casual
user_98,000298,000298.jpg,468,624,vest dress,vest dress,5,summer,casual
user_99,000299,000299.jpg,468,624,vest dress,vest dress,5,summer,casual
user_0,000300,000300.jpg,468,625,vest dress,vest dress,5,summer,casual
user_1,000301,000301.jpg,468,624,vest dress,vest dress,5,summer,casual
user_2,000302,000302.jpg,468,624,vest dress,vest dress,5,summer,casual
user_3,000303,000303.jpg,468,624,vest dress,vest dress,5,summer,casual
user_4,000304,000304.jpg,468,624,vest dress,vest dress,5,summer,casual
user_5,000305,000305.jpg,468,624,skirt,skirt,5,summer,casual
user_5,000305,000305.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_6,000306,000306.jpg,468,624,trousers,trousers,5,summer,casual
user_6,000306,000306.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_7,000307,000307.jpg,468,350,vest,vest,5,summer,casual
user_8,000308,000308.jpg,468,351,long sleeve top,long sleeve top,5,summer,casual
user_9,000309,000309.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_10,000310,000310.jpg,351,468,long sleeve top,long sleeve top,5,summer,casual
user_11,000311,000311.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_12,000312,000312.jpg,468,351,long sleeve top,long sleeve top,5,summer,casual
user_13,000313,000313.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_14,000314,000314.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_15,000315,000315.jpg,468,351,long sleeve top,long sleeve top,5,summer,casual
user_16,000316,000316.jpg,468,351,long sleeve outwear,long sleeve outwear,5,summer,casual
user_17,000317,000317.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_18,000318,000318.jpg,468,468,skirt,skirt,5,summer,casual
user_18,000318,000318.jpg,468,468,long sleeve top,long sleeve top,5,summer,casual
user_19,000319,000319.jpg,468,624,skirt,skirt,5,summer,casual
user_19,000319,000319.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_20,000320,000320.jpg,468,832,long sleeve top,long sleeve top,5,summer,casual
user_21,000321,000321.jpg,468,624,skirt,skirt,5,summer,casual
user_21,000321,000321.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_22,000322,000322.jpg,468,624,trousers,trousers,5,summer,casual
user_22,000322,000322.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_23,000323,000323.jpg,468,351,long sleeve top,long sleeve top,5,summer,casual
user_24,000324,000324.jpg,300,400,skirt,skirt,5,summer,casual
user_24,000324,000324.jpg,300,400,long sleeve top,long sleeve top,5,summer,casual
user_25,000325,000325.jpg,468,624,long sleeve outwear,long sleeve outwear,5,summer,casual
user_26,000326,000326.jpg,468,624,long sleeve outwear,long sleeve outwear,5,summer,casual
user_27,000327,000327.jpg,468,832,long sleeve top,long sleeve top,5,summer,casual
user_28,000328,000328.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_29,000329,000329.jpg,468,624,long sleeve outwear,long sleeve outwear,5,summer,casual
user_30,000330,000330.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_31,000331,000331.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_32,000332,000332.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_33,000333,000333.jpg,468,624,shorts,shorts,5,summer,casual
user_33,000333,000333.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_34,000334,000334.jpg,468,346,short sleeve top,short sleeve top,5,summer,casual
user_34,000334,000334.jpg,468,346,short sleeve top,short sleeve top,5,summer,casual
user_35,000335,000335.jpg,468,830,short sleeve top,short sleeve top,5,summer,casual
user_36,000336,000336.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_37,000337,000337.jpg,360,640,short sleeve top,short sleeve top,5,summer,casual
user_38,000338,000338.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_39,000339,000339.jpg,468,631,short sleeve top,short sleeve top,5,summer,casual
user_40,000340,000340.jpg,468,631,short sleeve top,short sleeve top,5,summer,casual
user_40,000340,000340.jpg,468,631,short sleeve top,short sleeve top,5,summer,casual
user_41,000341,000341.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_41,000341,000341.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_42,000342,000342.jpg,468,469,short sleeve top,short sleeve top,5,summer,casual
user_43,000343,000343.jpg,468,625,shorts,shorts,5,summer,casual
user_43,000343,000343.jpg,468,625,short sleeve top,short sleeve top,5,summer,casual
user_44,000344,000344.jpg,468,625,shorts,shorts,5,summer,casual
user_44,000344,000344.jpg,468,625,short sleeve top,short sleeve top,5,summer,casual
user_45,000345,000345.jpg,468,632,trousers,trousers,5,summer,casual
user_45,000345,000345.jpg,468,632,short sleeve top,short sleeve top,5,summer,casual
user_46,000346,000346.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_46,000346,000346.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_47,000347,000347.jpg,468,624,trousers,trousers,5,summer,casual
user_47,000347,000347.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_48,000348,000348.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_49,000349,000349.jpg,468,632,short sleeve top,short sleeve top,5,summer,casual
user_50,000350,000350.jpg,468,831,short sleeve top,short sleeve top,5,summer,casual
user_51,000351,000351.jpg,468,624,shorts,shorts,5,summer,casual
user_51,000351,000351.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_52,000352,000352.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_53,000353,000353.jpg,468,624,shorts,shorts,5,summer,casual
user_53,000353,000353.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_54,000354,000354.jpg,624,468,shorts,shorts,5,summer,casual
user_55,000355,000355.jpg,442,640,vest dress,vest dress,5,summer,casual
user_56,000356,000356.jpg,468,310,vest dress,vest dress,5,summer,casual
user_57,000357,000357.jpg,432,640,vest dress,vest dress,5,summer,casual
user_58,000358,000358.jpg,400,265,long sleeve top,long sleeve top,5,summer,casual
user_58,000358,000358.jpg,400,265,vest dress,vest dress,5,summer,casual
user_58,000358,000358.jpg,400,265,trousers,trousers,5,summer,casual
user_59,000359,000359.jpg,468,832,trousers,trousers,5,summer,casual
user_59,000359,000359.jpg,468,832,long sleeve top,long sleeve top,5,summer,casual
user_60,000360,000360.jpg,468,624,trousers,trousers,5,summer,casual
user_61,000361,000361.jpg,468,832,trousers,trousers,5,summer,casual
user_62,000362,000362.jpg,468,625,vest dress,vest dress,5,summer,casual
user_63,000363,000363.jpg,468,831,vest dress,vest dress,5,summer,casual
user_64,000364,000364.jpg,468,624,trousers,trousers,5,summer,casual
user_64,000364,000364.jpg,468,624,vest dress,vest dress,5,summer,casual
user_65,000365,000365.jpg,468,625,vest dress,vest dress,5,summer,casual
user_66,000366,000366.jpg,468,625,vest dress,vest dress,5,summer,casual
user_67,000367,000367.jpg,457,640,vest dress,vest dress,5,summer,casual
user_67,000367,000367.jpg,457,640,vest dress,vest dress,5,summer,casual
user_68,000368,000368.jpg,353,640,vest dress,vest dress,5,summer,casual
user_69,000369,000369.jpg,291,516,vest dress,vest dress,5,summer,casual
user_70,000370,000370.jpg,464,640,vest dress,vest dress,5,summer,casual
user_71,000371,000371.jpg,468,631,shorts,shorts,5,summer,casual
user_71,000371,000371.jpg,468,631,short sleeve top,short sleeve top,5,summer,casual
user_72,000372,000372.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_73,000373,000373.jpg,468,464,trousers,trousers,5,summer,casual
user_73,000373,000373.jpg,468,464,sling,sling,5,summer,casual
user_74,000374,000374.jpg,468,624,sling,sling,5,summer,casual
user_75,000375,000375.jpg,468,625,trousers,trousers,5,summer,casual
user_75,000375,000375.jpg,468,625,sling,sling,5,summer,casual
user_76,000376,000376.jpg,468,624,trousers,trousers,5,summer,casual
user_76,000376,000376.jpg,468,624,sling,sling,5,summer,casual
user_77,000377,000377.jpg,468,625,trousers,trousers,5,summer,casual
user_77,000377,000377.jpg,468,625,sling,sling,5,summer,casual
user_78,000378,000378.jpg,468,624,trousers,trousers,5,summer,casual
user_78,000378,000378.jpg,468,624,sling,sling,5,summer,casual
user_79,000379,000379.jpg,468,448,trousers,trousers,5,summer,casual
user_79,000379,000379.jpg,468,448,sling,sling,5,summer,casual
user_80,000380,000380.jpg,468,625,trousers,trousers,5,summer,casual
user_80,000380,000380.jpg,468,625,sling,sling,5,summer,casual
user_81,000381,000381.jpg,468,624,sling,sling,5,summer,casual
user_82,000382,000382.jpg,465,592,trousers,trousers,5,summer,casual
user_82,000382,000382.jpg,465,592,sling,sling,5,summer,casual
user_83,000383,000383.jpg,624,468,skirt,skirt,5,summer,casual
user_84,000384,000384.jpg,468,624,skirt,skirt,5,summer,casual
user_85,000385,000385.jpg,468,346,skirt,skirt,5,summer,casual
user_86,000386,000386.jpg,468,624,short sleeve dress,short sleeve dress,5,summer,casual
user_87,000387,000387.jpg,468,832,trousers,trousers,5,summer,casual
user_87,000387,000387.jpg,468,832,short sleeve dress,short sleeve dress,5,summer,casual
user_88,000388,000388.jpg,468,624,trousers,trousers,5,summer,casual
user_89,000389,000389.jpg,351,468,long sleeve top,long sleeve top,5,summer,casual
user_90,000390,000390.jpg,468,832,long sleeve top,long sleeve top,5,summer,casual
user_91,000391,000391.jpg,468,469,trousers,trousers,5,summer,casual
user_91,000391,000391.jpg,468,469,short sleeve top,short sleeve top,5,summer,casual
user_92,000392,000392.jpg,304,397,long sleeve dress,long sleeve dress,5,summer,casual
user_93,000393,000393.jpg,468,624,trousers,trousers,5,summer,casual
user_93,000393,000393.jpg,468,624,long sleeve dress,long sleeve dress,5,summer,casual
user_94,000394,000394.jpg,468,624,long sleeve dress,long sleeve dress,5,summer,casual
user_95,000395,000395.jpg,468,729,long sleeve dress,long sleeve dress,5,summer,casual
user_96,000396,000396.jpg,468,630,long sleeve dress,long sleeve dress,5,summer,casual
user_97,000397,000397.jpg,468,625,long sleeve dress,long sleeve dress,5,summer,casual
user_98,000398,000398.jpg,468,624,long sleeve dress,long sleeve dress,5,summer,casual
user_99,000399,000399.jpg,468,624,long sleeve dress,long sleeve dress,5,summer,casual
user_0,000400,000400.jpg,468,833,long sleeve dress,long sleeve dress,5,summer,casual
user_1,000401,000401.jpg,468,624,long sleeve dress,long sleeve dress,5,summer,casual
user_2,000402,000402.jpg,468,627,long sleeve dress,long sleeve dress,5,summer,casual
user_3,000403,000403.jpg,468,631,long sleeve dress,long sleeve dress,5,summer,casual
user_4,000404,000404.jpg,468,624,long sleeve dress,long sleeve dress,5,summer,casual
user_5,000405,000405.jpg,468,624,shorts,shorts,5,summer,casual
user_5,000405,000405.jpg,468,624,short sleeve top,short sleeve top,5,summer,casual
user_6,000406,000406.jpg,468,351,short sleeve top,short sleeve top,5,summer,casual
user_7,000407,000407.jpg,468,831,trousers,trousers,5,summer,casual
user_7,000407,000407.jpg,468,831,long sleeve top,long sleeve top,5,summer,casual
user_8,000408,000408.jpg,468,624,trousers,trousers,5,summer,casual
user_8,000408,000408.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_9,000409,000409.jpg,468,832,long sleeve top,long sleeve top,5,summer,casual
user_10,000410,000410.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_11,000411,000411.jpg,468,624,trousers,trousers,5,summer,casual
user_11,000411,000411.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_12,000412,000412.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_13,000413,000413.jpg,468,625,long sleeve top,long sleeve top,5,summer,casual
user_14,000414,000414.jpg,468,624,trousers,trousers,5,summer,casual
user_14,000414,000414.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_15,000415,000415.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_16,000416,000416.jpg,468,468,long sleeve top,long sleeve top,5,summer,casual
user_17,000417,000417.jpg,468,624,long sleeve top,long sleeve top,5,summer,casual
user_18,000418,000418.jpg,468,631,skirt,skirt,5,summer,casual
user_18,000418,000418.jpg,468,631,short sleeve top,short sleeve top,5,summer,casual
user_19,000419,000419.jpg,263,468,skirt,skirt,5,summer,casual
user_20,000420,000420.jpg,468,833,short sleeve top,short sleeve top,5,summer,casual
user_20,000420,000420.jpg,468,833,skirt,skirt,5,summer,casual
user_21,000421,000421.jpg,468,775,long sleeve top,long sleeve top,5,summer,casual
user_21,000421,000421.jpg,468,775,skirt,skirt,5,summer,casual
user_21,000421,000421.jpg,468,775,trousers,trousers,5,summer,casual
user_22,000422,000422.jpg,468,632,long sleeve top,long sleeve top,5,summer,casual
